Date,P1,P2,P3,P4,P5
23/05/2012,5333.30,5.32171E+12,2.31789E+16,4.38403E+12,1.38605E+11
24/05/2012,5319.10,3.92168E+12,2.31828E+16,4.38477E+12,1.37868E+11
25/05/2012,5348.70,3.92789E+12,2.31867E+16,4.3855E+12,1.38602E+11
28/05/2012,5377.55,2.74624E+12,2.31895E+16,4.38602E+12,1.39113E+11
29/05/2012,5373.60,3.92051E+12,2.31934E+16,4.38675E+12,1.38383E+11
30/05/2012,5337.75,4.60907E+12,2.3198E+16,4.38761E+12,1.37519E+11
31/05/2012,5312.40,7.4295E+12,2.32054E+16,4.38901E+12,1.36121E+11
01/06/2012,5292.15,5.58897E+12,2.3211E+16,4.39006E+12,1.35065E+11
06/06/2012,5324.10,5.84771E+12,2.32169E+16,4.39116E+12,1.36163E+11
07/06/2012,5439.30,5.60316E+12,2.32225E+16,4.39219E+12,1.37193E+11
08/06/2012,5414.80,4.96214E+12,2.32274E+16,4.39311E+12,1.36277E+11
11/06/2012,5477.95,5.20686E+12,2.32326E+16,4.39406E+12,1.37227E+11
12/06/2012,5446.60,4.85155E+12,2.32375E+16,4.39495E+12,1.36337E+11
13/06/2012,5472.20,4.54746E+12,2.3242E+16,4.39578E+12,1.37168E+11
14/06/2012,5454.10,5.37573E+12,2.32474E+16,4.39677E+12,1.36182E+11
15/06/2012,5494.00,1.26752E+13,2.32601E+16,4.39907E+12,1.38489E+11
18/06/2012,5508.20,4.84464E+12,2.32649E+16,4.39995E+12,1.39369E+11
19/06/2012,5547.05,4.53083E+12,2.32695E+16,4.40077E+12,1.40186E+11
20/06/2012,5594.95,5.05474E+12,2.32745E+16,4.40167E+12,1.41089E+11
21/06/2012,5593.55,4.39226E+12,2.32789E+16,4.40246E+12,1.40304E+11
22/06/2012,5533.20,3.75102E+12,2.32827E+16,4.40314E+12,1.39626E+11
25/06/2012,5474.60,3.9207E+12,2.32866E+16,4.40385E+12,1.3891E+11
26/06/2012,5456.40,3.44681E+12,2.329E+16,4.40448E+12,1.38278E+11
27/06/2012,5486.05,3.72221E+12,2.32937E+16,4.40516E+12,1.38956E+11
28/06/2012,5485.15,5.63831E+12,2.32994E+16,4.40619E+12,1.37929E+11
29/06/2012,5556.40,5.89857E+12,2.33053E+16,4.40725E+12,1.3899E+11
02/07/2012,5605.90,3.90696E+12,2.33092E+16,4.40795E+12,1.39687E+11
03/07/2012,5662.55,4.50339E+12,2.33137E+16,4.40874E+12,1.40482E+11
04/07/2012,5684.80,2.53237E+12,2.33162E+16,4.40919E+12,1.40928E+11
05/07/2012,5695.00,4.36647E+12,2.33206E+16,4.40996E+12,1.41695E+11
06/07/2012,5671.30,3.41884E+12,2.3324E+16,4.41056E+12,1.41092E+11
09/07/2012,5640.25,3.84864E+12,2.33279E+16,4.41124E+12,1.40409E+11
10/07/2012,5655.50,3.43837E+12,2.33313E+16,4.41185E+12,1.41017E+11
11/07/2012,5650.15,3.42777E+12,2.33347E+16,4.41246E+12,1.40411E+11
12/07/2012,5626.65,3.75325E+12,2.33385E+16,4.41312E+12,1.39744E+11
13/07/2012,5641.95,3.43746E+12,2.33419E+16,4.41373E+12,1.40353E+11
16/07/2012,5655.75,3.21976E+12,2.33451E+16,4.4143E+12,1.40922E+11
17/07/2012,5648.85,3.40492E+12,2.33485E+16,4.4149E+12,1.40319E+11
18/07/2012,5656.40,3.78958E+12,2.33523E+16,4.41557E+12,1.40989E+11
19/07/2012,5702.20,4.05697E+12,2.33564E+16,4.41629E+12,1.41701E+11
20/07/2012,5679.55,5.46279E+12,2.33618E+16,4.41725E+12,1.40739E+11
23/07/2012,5581.35,3.8601E+12,2.33657E+16,4.41794E+12,1.40047E+11
24/07/2012,5521.80,3.0436E+12,2.33688E+16,4.41849E+12,1.39496E+11
25/07/2012,5502.05,3.41895E+12,2.33722E+16,4.41911E+12,1.38875E+11
26/07/2012,5536.25,4.52692E+12,2.33767E+16,4.41993E+12,1.39692E+11
27/07/2012,5590.95,4.09697E+12,2.33808E+16,4.42066E+12,1.40425E+11
30/07/2012,5666.10,3.67522E+12,2.33845E+16,4.42131E+12,1.41074E+11
31/07/2012,5665.40,3.65866E+12,2.33881E+16,4.42196E+12,1.40428E+11
01/08/2012,5672.90,3.14381E+12,2.33913E+16,4.42251E+12,1.40982E+11
02/08/2012,5711.55,4.59894E+12,2.33959E+16,4.42332E+12,1.41787E+11
03/08/2012,5728.15,4.28793E+12,2.34002E+16,4.42406E+12,1.42536E+11
06/08/2012,5802.35,3.55741E+12,2.34037E+16,4.42468E+12,1.43149E+11
07/08/2012,5813.10,4.53241E+12,2.34083E+16,4.42546E+12,1.43929E+11
08/08/2012,5823.50,3.42959E+12,2.34117E+16,4.42605E+12,1.44518E+11
09/08/2012,5844.30,4.33107E+12,2.3416E+16,4.42679E+12,1.45259E+11
10/08/2012,5843.15,2.7278E+12,2.34187E+16,4.42725E+12,1.44792E+11
13/08/2012,5833.20,2.39295E+12,2.34211E+16,4.42766E+12,1.44382E+11
14/08/2012,5854.05,3.67578E+12,2.34248E+16,4.42829E+12,1.4501E+11
15/08/2012,5843.55,3.27462E+12,2.34281E+16,4.42885E+12,1.44449E+11
16/08/2012,5829.00,3.42182E+12,2.34315E+16,4.42944E+12,1.43862E+11
17/08/2012,5844.55,4.27686E+12,2.34358E+16,4.43017E+12,1.44594E+11
20/08/2012,5830.20,4.03941E+12,2.34398E+16,4.43086E+12,1.43901E+11
21/08/2012,5848.50,2.93503E+12,2.34428E+16,4.43137E+12,1.44403E+11
22/08/2012,5814.35,3.1118E+12,2.34459E+16,4.4319E+12,1.43868E+11
23/08/2012,5786.65,3.68092E+12,2.34495E+16,4.43254E+12,1.43232E+11
24/08/2012,5765.40,2.81215E+12,2.34524E+16,4.43303E+12,1.42744E+11
28/08/2012,5764.65,3.02382E+12,2.34554E+16,4.43355E+12,1.42219E+11
29/08/2012,5757.50,3.01394E+12,2.34584E+16,4.43407E+12,1.41696E+11
30/08/2012,5724.60,2.74275E+12,2.34611E+16,4.43455E+12,1.41217E+11
31/08/2012,5735.90,4.88506E+12,2.3466E+16,4.4354E+12,1.42068E+11
03/09/2012,5729.75,2.26074E+12,2.34683E+16,4.4358E+12,1.41674E+11
04/09/2012,5708.35,3.58889E+12,2.34719E+16,4.43643E+12,1.41045E+11
05/09/2012,5655.40,4.16946E+12,2.3476E+16,4.43716E+12,1.40308E+11
06/09/2012,5721.95,6.27939E+12,2.34823E+16,4.43826E+12,1.41405E+11
07/09/2012,5790.25,7.36195E+12,2.34897E+16,4.43953E+12,1.42677E+11
10/09/2012,5791.95,3.89735E+12,2.34936E+16,4.44021E+12,1.4335E+11
11/09/2012,5780.40,4.50847E+12,2.34981E+16,4.44099E+12,1.4257E+11
12/09/2012,5789.40,6.37809E+12,2.35045E+16,4.44209E+12,1.43671E+11
13/09/2012,5798.45,4.752E+12,2.35092E+16,4.44291E+12,1.44491E+11
14/09/2012,5876.25,8.85091E+12,2.35181E+16,4.44441E+12,1.45997E+11
17/09/2012,5899.45,4.08055E+12,2.35222E+16,4.44511E+12,1.46689E+11
18/09/2012,5865.50,4.70764E+12,2.35269E+16,4.44591E+12,1.45886E+11
19/09/2012,5877.70,4.13871E+12,2.3531E+16,4.44661E+12,1.4659E+11
20/09/2012,5856.45,3.84483E+12,2.35348E+16,4.44727E+12,1.45934E+11
21/09/2012,5863.25,7.05033E+12,2.35419E+16,4.44847E+12,1.47136E+11
24/09/2012,5829.35,4.29608E+12,2.35462E+16,4.44921E+12,1.46399E+11
25/09/2012,5848.75,4.31256E+12,2.35505E+16,4.44995E+12,1.47137E+11
26/09/2012,5805.55,3.98044E+12,2.35545E+16,4.45063E+12,1.46451E+11
27/09/2012,5783.55,3.1523E+12,2.35576E+16,4.45118E+12,1.45906E+11
28/09/2012,5774.15,4.30445E+12,2.35619E+16,4.45192E+12,1.45161E+11
01/10/2012,5791.05,3.99753E+12,2.35659E+16,4.45261E+12,1.45851E+11
02/10/2012,5810.90,4.0961E+12,2.357E+16,4.45332E+12,1.46556E+11
03/10/2012,5808.75,3.52125E+12,2.35736E+16,4.45392E+12,1.4595E+11
04/10/2012,5828.70,4.76296E+12,2.35783E+16,4.45474E+12,1.46767E+11
05/10/2012,5856.60,5.17183E+12,2.35835E+16,4.45562E+12,1.4765E+11
08/10/2012,5844.90,2.877E+12,2.35864E+16,4.45612E+12,1.47158E+11
09/10/2012,5825.80,3.34674E+12,2.35897E+16,4.45669E+12,1.46583E+11
10/10/2012,5793.60,3.94901E+12,2.35937E+16,4.45737E+12,1.45902E+11
11/10/2012,5806.50,4.02597E+12,2.35977E+16,4.45807E+12,1.46595E+11
12/10/2012,5811.55,5.16117E+12,2.36029E+16,4.45895E+12,1.47483E+11
15/10/2012,5806.95,4.03836E+12,2.36069E+16,4.45965E+12,1.46788E+11
16/10/2012,5841.85,5.12695E+12,2.3612E+16,4.46053E+12,1.47665E+11
17/10/2012,5892.15,5.32296E+12,2.36173E+16,4.46143E+12,1.48569E+11
18/10/2012,5912.40,5.14375E+12,2.36225E+16,4.4623E+12,1.49439E+11
19/10/2012,5905.95,4.89793E+12,2.36274E+16,4.46313E+12,1.48609E+11
22/10/2012,5890.45,3.18244E+12,2.36306E+16,4.46367E+12,1.48069E+11
23/10/2012,5841.20,3.82106E+12,2.36344E+16,4.46432E+12,1.47415E+11
24/10/2012,5799.90,5.53141E+12,2.36399E+16,4.46528E+12,1.46461E+11
25/10/2012,5821.40,3.80973E+12,2.36437E+16,4.46593E+12,1.47116E+11
26/10/2012,5785.60,3.60356E+12,2.36473E+16,4.46655E+12,1.46493E+11
29/10/2012,5788.10,2.5056E+12,2.36498E+16,4.46699E+12,1.46926E+11
30/10/2012,5823.55,2.35267E+12,2.36522E+16,4.46739E+12,1.4733E+11
31/10/2012,5824.70,5.09466E+12,2.36573E+16,4.46827E+12,1.48204E+11
01/11/2012,5822.40,6.07039E+12,2.36634E+16,4.46931E+12,1.47162E+11
02/11/2012,5867.20,5.01721E+12,2.36684E+16,4.47016E+12,1.48017E+11
05/11/2012,5847.10,3.30871E+12,2.36717E+16,4.47073E+12,1.47451E+11
06/11/2012,5862.15,4.54125E+12,2.36762E+16,4.4715E+12,1.48226E+11
07/11/2012,5855.60,5.40276E+12,2.36816E+16,4.47243E+12,1.47303E+11
08/11/2012,5797.55,4.22803E+12,2.36858E+16,4.47316E+12,1.46574E+11
09/11/2012,5750.80,4.07674E+12,2.36899E+16,4.47387E+12,1.45865E+11
12/11/2012,5778.65,3.7813E+12,2.36937E+16,4.47452E+12,1.46519E+11
13/11/2012,5748.65,5.46285E+12,2.36992E+16,4.47547E+12,1.45569E+11
14/11/2012,5752.95,4.97893E+12,2.37041E+16,4.47634E+12,1.46434E+11
15/11/2012,5698.15,4.55719E+12,2.37087E+16,4.47713E+12,1.45634E+11
16/11/2012,5644.15,5.30203E+12,2.3714E+16,4.47807E+12,1.44695E+11
19/11/2012,5672.65,4.22772E+12,2.37182E+16,4.47882E+12,1.4544E+11
20/11/2012,5729.25,4.60211E+12,2.37228E+16,4.47962E+12,1.46244E+11
21/11/2012,5744.00,3.67621E+12,2.37265E+16,4.48026E+12,1.46884E+11
22/11/2012,5774.25,2.95539E+12,2.37295E+16,4.48077E+12,1.47395E+11
23/11/2012,5805.95,2.48207E+12,2.3732E+16,4.4812E+12,1.47823E+11
26/11/2012,5796.50,3.48923E+12,2.37354E+16,4.4818E+12,1.47221E+11
27/11/2012,5804.95,3.82599E+12,2.37393E+16,4.48246E+12,1.4788E+11
28/11/2012,5781.75,3.52799E+12,2.37428E+16,4.48307E+12,1.4727E+11
29/11/2012,5843.65,3.81554E+12,2.37466E+16,4.48373E+12,1.47923E+11
30/11/2012,5882.35,4.11272E+12,2.37507E+16,4.48443E+12,1.48622E+11
03/12/2012,5880.80,3.01124E+12,2.37537E+16,4.48494E+12,1.4811E+11
04/12/2012,5869.15,3.49816E+12,2.37572E+16,4.48553E+12,1.47514E+11
05/12/2012,5885.85,3.5936E+12,2.37608E+16,4.48614E+12,1.48124E+11
06/12/2012,5906.80,3.76304E+12,2.37646E+16,4.48678E+12,1.48762E+11
07/12/2012,5906.50,3.45E+12,2.3768E+16,4.48737E+12,1.48177E+11
10/12/2012,5907.65,2.74058E+12,2.37708E+16,4.48783E+12,1.48641E+11
11/12/2012,5923.10,3.04836E+12,2.37738E+16,4.48834E+12,1.49156E+11
12/12/2012,5932.20,3.73677E+12,2.37776E+16,4.48897E+12,1.49786E+11
13/12/2012,5933.25,3.30642E+12,2.37809E+16,4.48953E+12,1.50343E+11
14/12/2012,5929.90,3.1426E+12,2.3784E+16,4.49006E+12,1.49813E+11
17/12/2012,5902.45,3.14899E+12,2.37872E+16,4.49059E+12,1.4928E+11
18/12/2012,5928.75,3.93707E+12,2.37911E+16,4.49126E+12,1.49944E+11
19/12/2012,5956.85,4.42818E+12,2.37955E+16,4.492E+12,1.50687E+11
20/12/2012,5960.50,3.55585E+12,2.37991E+16,4.4926E+12,1.51284E+11
21/12/2012,5926.20,5.5295E+12,2.38046E+16,4.49353E+12,1.50351E+11
24/12/2012,5947.40,8.91404E+11,2.38055E+16,4.49368E+12,1.50501E+11
27/12/2012,5969.70,2.0339E+12,2.38075E+16,4.49402E+12,1.50841E+11
28/12/2012,5945.65,1.82476E+12,2.38094E+16,4.49433E+12,1.50534E+11
31/12/2012,5899.40,9.71257E+11,2.38103E+16,4.49449E+12,1.5037E+11
02/01/2013,5971.20,3.89716E+12,2.38142E+16,4.49515E+12,1.51022E+11
03/01/2013,6034.05,2.84002E+12,2.38171E+16,4.49562E+12,1.51493E+11
04/01/2013,6063.90,3.32865E+12,2.38204E+16,4.49617E+12,1.52042E+11
07/01/2013,6076.15,3.4735E+12,2.38239E+16,4.49674E+12,1.52614E+11
08/01/2013,6070.90,4.02571E+12,2.38279E+16,4.4974E+12,1.51951E+11
09/01/2013,6082.95,4.94006E+12,2.38328E+16,4.49821E+12,1.52763E+11
10/01/2013,6104.45,4.66777E+12,2.38375E+16,4.49898E+12,1.53527E+11
11/01/2013,6108.35,4.18864E+12,2.38417E+16,4.49966E+12,1.54213E+11
14/01/2013,6119.55,3.84522E+12,2.38455E+16,4.50029E+12,1.54841E+11
15/01/2013,6101.75,4.27732E+12,2.38498E+16,4.50099E+12,1.5414E+11
16/01/2013,6096.70,4.98961E+12,2.38548E+16,4.50181E+12,1.53322E+11
17/01/2013,6111.70,3.80713E+12,2.38586E+16,4.50243E+12,1.53945E+11
18/01/2013,6152.20,4.38962E+12,2.3863E+16,4.50315E+12,1.54658E+11
21/01/2013,6168.30,2.47444E+12,2.38655E+16,4.50355E+12,1.5506E+11
22/01/2013,6168.90,3.44442E+12,2.38689E+16,4.50411E+12,1.55618E+11
23/01/2013,6189.50,4.24092E+12,2.38732E+16,4.50479E+12,1.56303E+11
24/01/2013,6228.95,4.08404E+12,2.38772E+16,4.50545E+12,1.56959E+11
25/01/2013,6265.90,3.66879E+12,2.38809E+16,4.50603E+12,1.57544E+11
28/01/2013,6294.15,3.35761E+12,2.38843E+16,4.50657E+12,1.58078E+11
29/01/2013,6316.10,4.05335E+12,2.38883E+16,4.50721E+12,1.58719E+11
30/01/2013,6335.40,4.38243E+12,2.38927E+16,4.5079E+12,1.59411E+11
31/01/2013,6300.00,5.09909E+12,2.38978E+16,4.50871E+12,1.58602E+11
01/02/2013,6314.75,4.33302E+12,2.39021E+16,4.5094E+12,1.59288E+11
04/02/2013,6292.00,4.81902E+12,2.3907E+16,4.51016E+12,1.58522E+11
05/02/2013,6270.30,3.83877E+12,2.39108E+16,4.51077E+12,1.5791E+11
06/02/2013,6293.55,4.24095E+12,2.3915E+16,4.51145E+12,1.58584E+11
07/02/2013,6264.85,4.52131E+12,2.39196E+16,4.51217E+12,1.57862E+11
08/02/2013,6253.25,3.68541E+12,2.39232E+16,4.51276E+12,1.57273E+11
11/02/2013,6273.55,2.81139E+12,2.39261E+16,4.51321E+12,1.57721E+11
12/02/2013,6299.10,5.12214E+12,2.39312E+16,4.51402E+12,1.58534E+11
13/02/2013,6348.15,4.8016E+12,2.3936E+16,4.51478E+12,1.5929E+11
14/02/2013,6333.35,4.52137E+12,2.39405E+16,4.51549E+12,1.58576E+11
15/02/2013,6331.00,4.03009E+12,2.39445E+16,4.51613E+12,1.5794E+11
18/02/2013,6318.50,2.90635E+12,2.39474E+16,4.51659E+12,1.5748E+11
19/02/2013,6344.75,4.2692E+12,2.39517E+16,4.51726E+12,1.58153E+11
20/02/2013,6390.30,4.8332E+12,2.39565E+16,4.51802E+12,1.58909E+11
21/02/2013,6336.70,4.64491E+12,2.39612E+16,4.51875E+12,1.58176E+11
22/02/2013,6319.40,4.44145E+12,2.39656E+16,4.51945E+12,1.57473E+11
25/02/2013,6357.05,6.32191E+12,2.3972E+16,4.52045E+12,1.58468E+11
26/02/2013,6307.00,4.87073E+12,2.39768E+16,4.52122E+12,1.57695E+11
27/02/2013,6302.60,4.46175E+12,2.39813E+16,4.52193E+12,1.56988E+11
28/02/2013,6348.95,5.77751E+12,2.39871E+16,4.52284E+12,1.57898E+11
01/03/2013,6350.15,7.02574E+12,2.39941E+16,4.52394E+12,1.59004E+11
04/03/2013,6356.25,4.4763E+12,2.39986E+16,4.52465E+12,1.59708E+11
05/03/2013,6391.05,4.36788E+12,2.40029E+16,4.52533E+12,1.60392E+11
06/03/2013,6439.85,7.07328E+12,2.401E+16,4.52643E+12,1.6149E+11
07/03/2013,6443.50,5.94755E+12,2.4016E+16,4.52735E+12,1.62413E+11
08/03/2013,6464.35,5.46092E+12,2.40214E+16,4.5282E+12,1.63258E+11
11/03/2013,6489.45,4.05742E+12,2.40255E+16,4.52882E+12,1.63883E+11
12/03/2013,6512.90,4.01712E+12,2.40295E+16,4.52944E+12,1.645E+11
13/03/2013,6474.10,4.31358E+12,2.40338E+16,4.53011E+12,1.63834E+11
14/03/2013,6505.55,5.14883E+12,2.4039E+16,4.5309E+12,1.64625E+11
15/03/2013,6501.95,8.20708E+12,2.40472E+16,4.53216E+12,1.63363E+11
18/03/2013,6437.95,4.82058E+12,2.4052E+16,4.53291E+12,1.62614E+11
19/03/2013,6444.55,4.37922E+12,2.40564E+16,4.53359E+12,1.63293E+11
20/03/2013,6448.45,4.67207E+12,2.4061E+16,4.53431E+12,1.64018E+11
21/03/2013,6399.80,4.10831E+12,2.40651E+16,4.53495E+12,1.63376E+11
22/03/2013,6400.50,4.92075E+12,2.40701E+16,4.53572E+12,1.64145E+11
25/03/2013,6412.55,4.92675E+12,2.4075E+16,4.53649E+12,1.64913E+11
26/03/2013,6387.05,4.15388E+12,2.40791E+16,4.53714E+12,1.64263E+11
27/03/2013,6382.55,4.82039E+12,2.4084E+16,4.5379E+12,1.63508E+11
28/03/2013,6414.95,4.69258E+12,2.40887E+16,4.53863E+12,1.64239E+11
02/04/2013,6455.30,5.89729E+12,2.40946E+16,4.53954E+12,1.65153E+11
03/04/2013,6454.25,4.36318E+12,2.40989E+16,4.54022E+12,1.64477E+11
04/04/2013,6383.90,4.34208E+12,2.41033E+16,4.5409E+12,1.63796E+11
05/04/2013,6280.60,4.19974E+12,2.41075E+16,4.54157E+12,1.63128E+11
08/04/2013,6269.70,4.07789E+12,2.41115E+16,4.54222E+12,1.62477E+11
09/04/2013,6301.70,3.8644E+12,2.41154E+16,4.54283E+12,1.63091E+11
10/04/2013,6359.20,4.31434E+12,2.41197E+16,4.54351E+12,1.63769E+11
11/04/2013,6400.55,3.56399E+12,2.41233E+16,4.54407E+12,1.64326E+11
12/04/2013,6392.15,3.33316E+12,2.41266E+16,4.54459E+12,1.63804E+11
15/04/2013,6342.25,3.656E+12,2.41303E+16,4.54516E+12,1.63228E+11
16/04/2013,6320.55,3.85489E+12,2.41341E+16,4.54577E+12,1.62618E+11
17/04/2013,6279.80,4.63664E+12,2.41388E+16,4.54651E+12,1.6188E+11
18/04/2013,6251.85,4.17719E+12,2.41429E+16,4.54718E+12,1.61212E+11
19/04/2013,6266.20,4.35001E+12,2.41473E+16,4.54787E+12,1.61906E+11
22/04/2013,6300.50,3.80113E+12,2.41511E+16,4.54848E+12,1.62509E+11
23/04/2013,6342.30,4.561E+12,2.41556E+16,4.5492E+12,1.63228E+11
24/04/2013,6417.55,4.72139E+12,2.41604E+16,4.54993E+12,1.63964E+11
25/04/2013,6439.50,4.75994E+12,2.41651E+16,4.55067E+12,1.64703E+11
26/04/2013,6421.00,3.5975E+12,2.41687E+16,4.55123E+12,1.64143E+11
29/04/2013,6438.65,4.09563E+12,2.41728E+16,4.55187E+12,1.64779E+11
30/04/2013,6447.90,6.9595E+12,2.41798E+16,4.55295E+12,1.65858E+11
01/05/2013,6452.85,2.64218E+12,2.41824E+16,4.55336E+12,1.66268E+11
02/05/2013,6440.05,4.79712E+12,2.41872E+16,4.5541E+12,1.65523E+11
03/05/2013,6496.60,4.99496E+12,2.41922E+16,4.55487E+12,1.66292E+11
07/05/2013,6542.65,5.20694E+12,2.41974E+16,4.55567E+12,1.67088E+11
08/05/2013,6567.20,4.61968E+12,2.4202E+16,4.55637E+12,1.67791E+11
09/05/2013,6584.50,4.93894E+12,2.4207E+16,4.55712E+12,1.68541E+11
10/05/2013,6614.70,5.34152E+12,2.42123E+16,4.55793E+12,1.69349E+11
13/05/2013,6618.05,3.70969E+12,2.4216E+16,4.55849E+12,1.69909E+11
14/05/2013,6652.25,4.11378E+12,2.42201E+16,4.55911E+12,1.70528E+11
15/05/2013,6685.35,4.61866E+12,2.42248E+16,4.5598E+12,1.71218E+11
16/05/2013,6695.85,5.13132E+12,2.42299E+16,4.56056E+12,1.71985E+11
17/05/2013,6698.40,5.72811E+12,2.42356E+16,4.56142E+12,1.7284E+11
20/05/2013,6732.35,4.95589E+12,2.42406E+16,4.56215E+12,1.73576E+11
21/05/2013,6774.05,5.17316E+12,2.42458E+16,4.56292E+12,1.7434E+11
22/05/2013,6828.55,6.58695E+12,2.42523E+16,4.56388E+12,1.75304E+11
23/05/2013,6749.55,6.66242E+12,2.4259E+16,4.56487E+12,1.74317E+11
24/05/2013,6680.10,5.2632E+12,2.42643E+16,4.56566E+12,1.73529E+11
28/05/2013,6722.50,4.42741E+12,2.42687E+16,4.56632E+12,1.74188E+11
29/05/2013,6691.40,4.10663E+12,2.42728E+16,4.56693E+12,1.73574E+11
30/05/2013,6634.00,3.94062E+12,2.42767E+16,4.56752E+12,1.7298E+11
31/05/2013,6617.45,7.82571E+12,2.42846E+16,4.56871E+12,1.71798E+11
03/06/2013,6548.60,5.10799E+12,2.42897E+16,4.56949E+12,1.71018E+11
04/06/2013,6551.05,5.28318E+12,2.4295E+16,4.57029E+12,1.71824E+11
05/06/2013,6488.95,5.19756E+12,2.43002E+16,4.57109E+12,1.71023E+11
06/06/2013,6385.75,4.34853E+12,2.43045E+16,4.57177E+12,1.70342E+11
07/06/2013,6367.50,5.00893E+12,2.43095E+16,4.57256E+12,1.69555E+11
10/06/2013,6400.40,3.82249E+12,2.43133E+16,4.57316E+12,1.70153E+11
11/06/2013,6340.65,4.66905E+12,2.4318E+16,4.5739E+12,1.69416E+11
12/06/2013,6330.10,4.3918E+12,2.43224E+16,4.57459E+12,1.68723E+11
13/06/2013,6258.35,5.15908E+12,2.43276E+16,4.57541E+12,1.67898E+11
14/06/2013,6317.05,4.63774E+12,2.43322E+16,4.57615E+12,1.68632E+11
17/06/2013,6339.55,3.64806E+12,2.43358E+16,4.57672E+12,1.69208E+11
18/06/2013,6354.35,4.15662E+12,2.434E+16,4.57738E+12,1.69862E+11
19/06/2013,6355.30,4.59881E+12,2.43446E+16,4.5781E+12,1.70586E+11
20/06/2013,6246.90,5.46213E+12,2.43501E+16,4.57898E+12,1.69711E+11
21/06/2013,6180.20,9.32153E+12,2.43594E+16,4.58048E+12,1.68203E+11
24/06/2013,6079.75,5.25357E+12,2.43646E+16,4.58135E+12,1.67339E+11
25/06/2013,6071.85,4.77534E+12,2.43694E+16,4.58213E+12,1.66552E+11
26/06/2013,6133.55,4.62879E+12,2.4374E+16,4.58289E+12,1.67307E+11
27/06/2013,6218.65,4.99962E+12,2.4379E+16,4.58369E+12,1.68111E+11
28/06/2013,6238.25,5.74372E+12,2.43848E+16,4.58461E+12,1.69032E+11
01/07/2013,6266.20,4.11706E+12,2.43889E+16,4.58527E+12,1.69689E+11
02/07/2013,6290.30,3.52696E+12,2.43924E+16,4.58583E+12,1.70249E+11
03/07/2013,6244.55,4.14019E+12,2.43966E+16,4.58649E+12,1.69586E+11
04/07/2013,6330.65,5.21754E+12,2.44018E+16,4.58732E+12,1.70411E+11
05/07/2013,6431.50,4.66843E+12,2.44064E+16,4.58804E+12,1.71136E+11
08/07/2013,6425.80,3.99687E+12,2.44104E+16,4.58867E+12,1.70514E+11
09/07/2013,6490.50,4.27469E+12,2.44147E+16,4.58932E+12,1.71173E+11
10/07/2013,6504.15,3.94477E+12,2.44187E+16,4.58993E+12,1.71779E+11
11/07/2013,6545.35,4.22874E+12,2.44229E+16,4.59058E+12,1.72426E+11
12/07/2013,6562.05,3.9079E+12,2.44268E+16,4.59117E+12,1.73021E+11
15/07/2013,6575.40,3.84691E+12,2.44306E+16,4.59176E+12,1.73606E+11
16/07/2013,6581.40,4.91298E+12,2.44356E+16,4.5925E+12,1.74353E+11
17/07/2013,6556.50,4.55435E+12,2.44401E+16,4.5932E+12,1.73658E+11
18/07/2013,6606.60,4.34318E+12,2.44445E+16,4.59386E+12,1.74315E+11
19/07/2013,6613.65,5.00004E+12,2.44495E+16,4.59461E+12,1.75071E+11
22/07/2013,6626.60,3.3323E+12,2.44528E+16,4.59512E+12,1.75574E+11
23/07/2013,6627.55,4.4623E+12,2.44573E+16,4.59579E+12,1.76248E+11
24/07/2013,6621.90,3.9454E+12,2.44612E+16,4.59638E+12,1.75652E+11
25/07/2013,6582.90,3.32531E+12,2.44645E+16,4.59689E+12,1.75147E+11
26/07/2013,6582.55,2.99715E+12,2.44675E+16,4.59734E+12,1.74691E+11
29/07/2013,6575.25,3.2061E+12,2.44707E+16,4.59783E+12,1.74204E+11
30/07/2013,6580.50,4.58177E+12,2.44753E+16,4.59853E+12,1.749E+11
31/07/2013,6608.05,4.96701E+12,2.44803E+16,4.59928E+12,1.75652E+11
01/08/2013,6644.65,6.49206E+12,2.44868E+16,4.60026E+12,1.76629E+11
02/08/2013,6660.25,4.39813E+12,2.44912E+16,4.60092E+12,1.77289E+11
05/08/2013,6637.55,4.00967E+12,2.44952E+16,4.60152E+12,1.76685E+11
06/08/2013,6596.20,4.60653E+12,2.44998E+16,4.60222E+12,1.75987E+11
07/08/2013,6568.10,4.21292E+12,2.4504E+16,4.60286E+12,1.75345E+11
08/08/2013,6532.90,3.69771E+12,2.45077E+16,4.60343E+12,1.74779E+11
09/08/2013,6565.35,4.15544E+12,2.45118E+16,4.60406E+12,1.75412E+11
12/08/2013,6572.70,3.14785E+12,2.4515E+16,4.60454E+12,1.75891E+11
13/08/2013,6594.40,3.75134E+12,2.45187E+16,4.60511E+12,1.7646E+11
14/08/2013,6605.30,4.47936E+12,2.45232E+16,4.60579E+12,1.77138E+11
15/08/2013,6524.00,4.35233E+12,2.45276E+16,4.60645E+12,1.76471E+11
16/08/2013,6481.80,4.13267E+12,2.45317E+16,4.60709E+12,1.75833E+11
19/08/2013,6482.15,3.03162E+12,2.45347E+16,4.60756E+12,1.76301E+11
20/08/2013,6432.15,3.994E+12,2.45387E+16,4.60818E+12,1.7568E+11
21/08/2013,6420.15,3.89745E+12,2.45426E+16,4.60879E+12,1.75073E+11
22/08/2013,6429.75,3.22671E+12,2.45459E+16,4.60929E+12,1.75575E+11
23/08/2013,6469.55,3.14047E+12,2.4549E+16,4.60977E+12,1.7606E+11
