date,time,time2,y1_lp1,y1_lp2,y1_tp,9_5/8__press__(Psi),y2_dr,Discharge_Total___(bbl),Suction_Rate_ADC1_(bbl/min),Suction_Total_(bbl),y3_pc,Proppant_Conc_40/70_(ppa),Speed_Auger1__(rpm),Speed_Auger2___(rpm),Speed_Auger3__(rpm),Rate_FR_(gal/min),Rate_Cleanup_(gal/min),Total_Pump_Rate_(bbl/min),Rate_VICON-NF_(gal/min),Rate_Encapsulted__(lbs/min),Channel_47_(Units),pump_rate_(Units),y2_tr,comment1,comment2,
6/11/16,1:53:19,84.72,554.119629,528.020508,9874.305664,1942.695435,8.334417,696.190796,6.511264,517.951477,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:20,84.73,554.033936,528.034668,9876.081055,1943.202759,8.334417,696.190796,6.511264,517.951477,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:21,84.75,554.150757,527.60553,9872.339844,1943.366333,8.334417,696.35791,6.771714,518.083862,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:22,84.77,554.337097,526.96637,9871.879883,1943.715698,8.594868,696.592285,6.771714,518.272705,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:23,84.78,554.03894,528.055542,9869.417969,1943.999878,8.334417,696.668274,6.771714,518.331299,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:24,84.8,554.46228,527.981873,9869.670898,1944.363159,8.594868,696.883179,5.990363,518.485352,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:25,84.82,554.481445,528.454956,9869.568359,1944.139526,8.334417,697.013367,5.469461,518.572205,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:26,84.83,554.085388,528.666626,9868.083008,1943.893677,8.334417,697.013367,5.469461,518.572205,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:27,84.85,554.139343,527.903137,9869.989258,1944.210693,8.334417,697.191345,5.209011,518.685059,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:28,84.87,554.222229,528.363464,9865.205078,1943.757324,8.334417,697.380188,5.209011,518.80011,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:29,84.88,553.887085,528.79126,9871.483398,1943.748413,8.334417,697.534241,4.94856,518.89563,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:30,84.9,553.994446,528.655518,9870.645508,1944.06665,8.334417,697.692749,4.94856,518.993286,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:31,84.92,553.90155,528.610168,9872.572266,1944.243042,8.334417,697.692749,4.94856,518.993286,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:32,84.93,553.874023,528.078918,9871.048828,1944.21521,8.334417,697.875061,4.94856,519.101807,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:33,84.95,554.376587,528.941162,9870.863281,1943.757935,8.334417,698.079041,4.94856,519.225525,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:34,84.97,555.133118,528.912476,9869.691406,1944.022095,8.334417,698.26355,4.94856,519.338379,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:35,84.98,555.096436,528.095337,9872.451172,1944.278564,8.334417,698.395935,4.94856,519.416504,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:36,85,555.637939,528.032166,9874.483398,1944.113403,8.594868,698.550049,4.94856,519.509827,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:37,85.02,555.116455,528.585388,9876.173828,1944.644043,8.594868,698.701965,5.209011,519.600952,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:38,85.03,554.790466,528.791504,9877.546875,1944.675171,8.594868,698.701965,5.209011,519.600952,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:39,85.05,554.726501,528.931396,9876.078125,1943.983154,8.334417,698.962402,4.94856,519.759399,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:40,85.07,554.271729,528.974243,9877.149414,1944.057739,8.334417,699.042725,5.209011,519.80719,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:41,85.08,554.213074,529.143066,9875.808594,1944.312012,8.594868,699.257629,5.209011,519.935242,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:42,85.1,553.874268,529.791138,9880.108398,1944.887207,8.334417,699.424683,5.209011,520.035095,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:43,85.12,554.283691,529.292725,9880,1945.086304,8.334417,699.424683,5.209011,520.035095,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:44,85.13,553.804199,529.200378,9873.442383,1945.077393,8.334417,699.685181,5.209011,520.197815,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:45,85.15,554.330139,529.251831,9871.506836,1944.8927,8.334417,699.737244,5.209011,520.230408,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:46,85.17,554.346313,528.498352,9873.101562,1944.988403,8.334417,699.917419,5.209011,520.343262,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:47,85.18,554.964844,528.155945,9871.431641,1945.293213,8.334417,700.075867,5.209011,520.440979,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:48,85.2,554.901428,527.804382,9872.650391,1945.69043,8.594868,700.240784,5.469461,520.545105,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:49,85.22,554.600769,527.294006,9874.388672,1945.148071,8.594868,700.240784,5.469461,520.545105,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:50,85.23,554.651672,526.848145,9870.902344,1945.280396,8.073967,700.503418,5.209011,520.71228,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:51,85.25,554.507324,526.603699,9868.348633,1945.485107,8.594868,700.58374,5.209011,520.762146,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:52,85.27,554.69812,526.103333,9869.96875,1946.090332,8.334417,700.73999,5.209011,520.859802,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:53,85.28,554.873108,525.585144,9869.579102,1946.370728,8.334417,700.89624,5.469461,520.959656,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:54,85.3,555.02887,525.475281,9869.973633,1946.168823,8.334417,701.050354,5.209011,521.055176,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:55,85.32,554.848633,525.020508,9870.364258,1946.705078,8.334417,701.206665,5.209011,521.155029,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:56,85.33,554.706482,525.052795,9867.108398,1946.474243,8.334417,701.206665,5.209011,521.155029,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:57,85.35,553.346924,524.819458,9867.536133,1946.881958,8.334417,701.388977,5.209011,521.270081,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:58,85.37,553.218994,524.223633,9864.144531,1947.233521,8.073967,701.538757,5.469461,521.367737,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:53:59,85.38,552.693054,523.897949,9868.017578,1946.469727,8.334417,701.695007,5.729912,521.47406,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:00,85.4,552.445801,523.491577,9866.205078,1946.927612,8.334417,701.907715,6.250813,521.632507,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:01,85.42,552.092285,523.545593,9866.061523,1947.439331,8.594868,702.0401,6.771714,521.741028,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:02,85.43,552.200745,523.726929,9865.108398,1947.19519,8.594868,702.0401,6.771714,521.741028,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:03,85.45,552.658813,524.445312,9863.77832,1947.109497,8.073967,702.215881,7.292615,521.895081,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:04,85.47,552.337036,524.444214,9860.588867,1947.365967,8.334417,702.38739,7.553065,522.053528,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:05,85.48,552.514221,524.658691,9862.291016,1947.357056,8.073967,702.565308,7.553065,522.218567,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:06,85.5,553.230103,524.84668,9861.142578,1947.477783,8.334417,702.723755,7.553065,522.361755,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:07,85.52,552.771179,524.019775,9860.830078,1947.812622,8.594868,702.877869,7.553065,522.500671,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:08,85.53,552.85907,524.303772,9860.583008,1947.862061,8.594868,702.877869,7.553065,522.500671,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:09,85.55,552.730896,524.924866,9858.583008,1947.895508,8.334417,703.16217,7.553065,522.758972,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:10,85.57,552.78009,524.907349,9856.624023,1947.889404,8.334417,703.238159,7.813516,522.830566,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:11,85.58,552.893311,524.314026,9859.421875,1948.086792,8.334417,703.446533,7.813516,523.02594,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:12,85.6,553.764709,524.354675,9857.686523,1948.161377,8.334417,703.476868,7.813516,523.054138,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:13,85.62,553.619812,524.239807,9856.083984,1948.589722,8.334417,703.678772,8.334417,523.258179,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:14,85.63,553.695984,524.417786,9861.461914,1948.447266,8.594868,703.861023,8.855319,523.44696,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:15,85.65,553.805603,524.463135,9859.539062,1948.416748,8.334417,703.991272,8.855319,523.58374,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:16,85.67,553.238464,525.070618,9860.579102,1948.378296,8.594868,704.052063,8.855319,523.648804,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:17,85.68,553.32135,524.83252,9863.704102,1948.352173,8.334417,704.286438,8.855319,523.902771,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:18,85.7,553.641235,524.736816,9861.410156,1948.375,8.334417,704.388489,9.115768,524.017761,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:19,85.72,553.531921,524.646423,9861.739258,1948.821655,8.073967,704.492676,9.37622,524.13501,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:20,85.73,553.709351,525.308411,9860.492188,1949.204956,8.334417,704.568665,9.115768,524.217468,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:21,85.75,553.684875,525.184082,9857.424805,1949.423584,8.073967,704.820374,9.115768,524.499634,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:22,85.77,553.585571,525.555359,9858.746094,1949.246094,8.334417,704.896362,9.115768,524.586487,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:23,85.78,553.439819,526.170593,9859.495117,1950.148438,8.334417,704.896362,9.115768,524.586487,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:24,85.8,553.220947,526.659058,9860.041992,1950.818115,8.334417,705.100403,9.37622,524.812195,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:25,85.82,553.52301,526.459045,9859.419922,1951.146851,8.594868,705.286987,9.115768,525.016174,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:26,85.83,553.658447,525.498657,9857.84668,1950.889893,8.073967,705.434631,9.115768,525.18335,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:27,85.85,553.328003,525.488892,9857.708984,1951.234253,8.334417,705.562683,9.115768,525.322266,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:28,85.87,553.117737,525.162903,9856.018555,1951.303223,8.594868,705.716797,9.115768,525.487183,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:29,85.88,552.600952,524.808594,9854.389648,1951.580811,8.334417,705.922974,9.115768,525.710754,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:30,85.9,552.535889,525.084229,9856.607422,1952.088623,8.073967,705.996765,8.855319,525.793213,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:31,85.92,552.467224,524.823059,9854.828125,1951.792236,8.334417,706.174744,9.115768,525.984192,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:32,85.93,552.251648,524.967651,9852.75293,1951.105713,8.334417,706.324524,9.115768,526.14917,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:33,85.95,552.131226,524.823608,9853.580078,1950.975586,8.334417,706.324524,9.115768,526.14917,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:34,85.97,552.37262,524.282654,9851.99707,1950.911011,8.334417,706.500244,9.115768,526.340149,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:35,85.98,551.777954,524.590271,9853.00293,1950.491577,8.334417,706.654358,9.115768,526.505066,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:36,86,551.565735,524.812195,9855.508789,1950.863159,8.334417,706.804199,8.855319,526.670044,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:37,86.02,551.856934,524.828308,9852.652344,1950.577881,8.334417,706.958252,8.855319,526.835022,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:38,86.03,551.987122,524.504578,9851.533203,1950.502197,8.334417,707.134033,9.115768,527.023804,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:39,86.05,551.826904,524.70874,9854.508789,1950.610107,8.334417,707.134033,9.115768,527.023804,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:40,86.07,551.967957,524.987732,9853.568359,1950.716919,8.334417,707.433594,8.855319,527.347229,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:41,86.08,552.173767,525.203003,9851.135742,1950.481079,8.073967,707.513916,8.855319,527.436218,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:42,86.1,551.961548,525.883301,9854.15918,1950.648438,8.334417,707.6875,8.855319,527.622864,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:43,86.12,552.31366,526.54834,9852.567383,1950.785889,8.334417,707.6875,8.855319,527.622864,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:44,86.13,552.363708,526.415955,9853.634766,1951.13916,8.334417,707.9328,8.855319,527.883301,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:45,86.15,551.861145,526.401733,9850.308594,1950.867065,8.334417,707.9328,8.855319,527.883301,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:46,86.17,551.967407,526.763062,9846.844727,1950.75415,8.334417,708.156311,8.855319,528.124207,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:47,86.18,552.81012,527.201416,9844.208008,1950.939941,8.334417,708.338623,8.594868,528.315247,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:48,86.2,553.180908,526.909607,9844.959961,1951.324341,8.334417,708.516602,8.855319,528.501892,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:49,86.22,553.045715,527.134949,9845.162109,1951.2771,8.073967,708.644653,8.855319,528.638672,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:50,86.23,553.005676,526.793091,9844.743164,1951.105225,8.334417,708.722778,8.594868,528.721069,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:51,86.25,553.637878,526.819519,9843.943359,1951.16748,8.334417,708.881226,8.594868,528.883911,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:52,86.27,553.397583,526.078003,9842.772461,1951.634155,8.073967,709.067871,8.855319,529.081421,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:53,86.28,553.323608,525.894165,9842.570312,1951.677002,8.334417,709.226318,8.594868,529.244141,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:54,86.3,553.559692,525.483887,9839.780273,1951.819458,8.073967,709.371765,8.855319,529.404785,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:55,86.32,553.51355,524.923462,9842.210938,1951.410522,8.073967,709.371765,8.855319,529.404785,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:56,86.33,553.061584,524.502625,9845.577148,1951.298828,8.334417,709.547546,8.594868,529.591431,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:57,86.35,553.369202,524.712341,9843.508789,1951.430664,8.073967,709.697327,8.594868,529.749878,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:58,86.37,553.610596,524.578857,9843.576172,1950.834839,8.334417,709.905701,8.594868,529.966919,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:54:59,86.38,553.653748,524.644226,9849.431641,1950.53894,8.334417,710.059814,8.594868,530.127502,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:00,86.4,553.191467,524.25592,9848.866211,1950.632324,8.334417,710.059814,8.594868,530.127502,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:01,86.42,553.348328,524.513733,9850.089844,1950.504395,8.073967,710.237793,8.594868,530.316406,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:02,86.43,552.910278,524.473145,9851.980469,1950.888794,8.073967,710.389709,8.594868,530.472656,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:03,86.45,552.792053,524.527405,9848.749023,1951.054565,8.334417,710.572021,8.594868,530.659302,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:04,86.47,552.796509,524.49176,9851.338867,1951.308228,8.073967,710.752136,8.594868,530.84375,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:05,86.48,552.609863,525.150146,9849.418945,1951.624146,8.073967,710.90625,8.594868,531.006592,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:06,86.5,552.878296,525.621582,9846.082031,1951.783325,8.073967,710.90625,8.594868,531.006592,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:07,86.52,553.289368,525.954529,9847.599609,1951.512939,8.334417,711.060364,8.334417,531.167175,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:08,86.53,553.022644,525.432739,9845.932617,1951.352783,8.334417,711.21228,8.594868,531.323425,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:09,86.55,553.892395,526.260742,9850.033203,1950.92334,8.073967,711.442322,8.594868,531.559998,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:10,86.57,554.320129,526.624512,9849.795898,1951.516846,8.334417,711.520508,8.594868,531.64032,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:11,86.58,553.359741,526.474609,9848.973633,1950.893799,8.334417,711.696289,8.594868,531.824768,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:12,86.6,553.282715,526.063843,9850.026367,1951.549683,8.334417,711.696289,8.594868,531.824768,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:13,86.62,553.122192,526.013489,9852.370117,1951.075195,8.073967,711.902466,8.334417,532.037476,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:14,86.63,552.100891,525.596252,9852.399414,1950.858154,8.073967,712.06311,8.594868,532.202454,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:15,86.65,551.027283,524.862549,9846.960938,1951.411133,8.334417,712.217224,8.594868,532.363098,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:16,86.67,549.881104,524.580505,9848.365234,1951.902832,8.073967,712.371277,8.334417,532.523682,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:17,86.68,548.730164,524.092407,9845.405273,1952.477539,8.334417,712.525391,8.334417,532.677795,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:18,86.7,548.616394,523.767517,9846.149414,1952.097534,8.334417,712.525391,8.334417,532.677795,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:19,86.72,548.601624,523.76416,9846.97168,1951.905151,8.334417,712.714233,8.334417,532.866577,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:20,86.73,548.533752,522.933105,9848.65918,1951.624756,8.073967,712.894348,8.334417,533.051086,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:21,86.75,548.544067,522.483093,9847.823242,1951.940186,8.073967,713.067993,8.334417,533.226929,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:22,86.77,548.341858,522.176575,9847.338867,1951.736572,8.073967,713.067993,8.334417,533.226929,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:23,86.78,547.937195,521.929321,9846.182617,1952.116455,8.073967,713.304565,8.334417,533.46344,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:24,86.8,548.189697,521.934875,9848.172852,1951.914062,8.073967,713.456543,8.334417,533.619751,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:25,86.82,548.337402,521.625,9851.137695,1952.580444,8.073967,713.612793,8.334417,533.778198,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:26,86.83,548.351318,521.692627,9850.855469,1952.920288,8.073967,713.66272,8.334417,533.830261,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:27,86.85,548.310181,520.916321,9849.224609,1953.106079,8.594868,713.858032,8.334417,534.027771,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:28,86.87,548.671448,520.88324,9848.068359,1953.052124,8.594868,714.046875,8.334417,534.210144,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:29,86.88,548.064575,521.189758,9847.206055,1952.915894,8.073967,714.200928,8.334417,534.366394,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:30,86.9,547.957214,520.923035,9846.424805,1953.335815,8.073967,714.328979,8.334417,534.496582,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:31,86.92,547.279358,520.555603,9847.142578,1953.531616,8.334417,714.47876,8.334417,534.648499,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:32,86.93,547.131714,520.546387,9849.22168,1952.876343,8.073967,714.598145,8.334417,534.772278,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:33,86.95,546.944214,520.0755,9848.317383,1952.92981,8.334417,714.678406,8.334417,534.850403,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:34,86.97,546.829346,519.632996,9849.458008,1953.789185,8.594868,714.83905,8.334417,535.002319,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:35,86.98,546.30426,519.636353,9848.666992,1953.740234,8.073967,714.990967,8.334417,535.156433,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,1:55:36,87,546.148499,519.940063,9848.828125,1954.037842,8.073967,715.119019,8.334417,535.284485,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
